areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000003,Yorkshire and The Humber,region,2022-03-07,385
E12000003,Yorkshire and The Humber,region,2022-03-06,261
E12000003,Yorkshire and The Humber,region,2022-03-05,540
E12000003,Yorkshire and The Humber,region,2022-03-04,489
E12000003,Yorkshire and The Humber,region,2022-03-03,444
E12000003,Yorkshire and The Humber,region,2022-03-02,513
E12000003,Yorkshire and The Humber,region,2022-03-01,585
E12000003,Yorkshire and The Humber,region,2022-02-28,526
E12000003,Yorkshire and The Humber,region,2022-02-27,355
E12000003,Yorkshire and The Humber,region,2022-02-26,589
E12000003,Yorkshire and The Humber,region,2022-02-25,506
E12000003,Yorkshire and The Humber,region,2022-02-24,629
E12000003,Yorkshire and The Humber,region,2022-02-23,619
E12000003,Yorkshire and The Humber,region,2022-02-22,510
E12000003,Yorkshire and The Humber,region,2022-02-21,603
E12000003,Yorkshire and The Humber,region,2022-02-20,360
E12000003,Yorkshire and The Humber,region,2022-02-19,598
E12000003,Yorkshire and The Humber,region,2022-02-18,691
E12000003,Yorkshire and The Humber,region,2022-02-17,804
E12000003,Yorkshire and The Humber,region,2022-02-16,839
E12000003,Yorkshire and The Humber,region,2022-02-15,716
E12000003,Yorkshire and The Humber,region,2022-02-14,591
E12000003,Yorkshire and The Humber,region,2022-02-13,422
E12000003,Yorkshire and The Humber,region,2022-02-12,909
E12000003,Yorkshire and The Humber,region,2022-02-11,933
E12000003,Yorkshire and The Humber,region,2022-02-10,834
E12000003,Yorkshire and The Humber,region,2022-02-09,776
E12000003,Yorkshire and The Humber,region,2022-02-08,698
E12000003,Yorkshire and The Humber,region,2022-02-07,637
E12000003,Yorkshire and The Humber,region,2022-02-06,490
E12000003,Yorkshire and The Humber,region,2022-02-05,898
E12000003,Yorkshire and The Humber,region,2022-02-04,979
E12000003,Yorkshire and The Humber,region,2022-02-03,926
E12000003,Yorkshire and The Humber,region,2022-02-02,831
E12000003,Yorkshire and The Humber,region,2022-02-01,910
E12000003,Yorkshire and The Humber,region,2022-01-31,1015
E12000003,Yorkshire and The Humber,region,2022-01-30,1009
E12000003,Yorkshire and The Humber,region,2022-01-29,1425
E12000003,Yorkshire and The Humber,region,2022-01-28,1325
E12000003,Yorkshire and The Humber,region,2022-01-27,1531
E12000003,Yorkshire and The Humber,region,2022-01-26,1282
E12000003,Yorkshire and The Humber,region,2022-01-25,1051
E12000003,Yorkshire and The Humber,region,2022-01-24,1008
E12000003,Yorkshire and The Humber,region,2022-01-23,960
E12000003,Yorkshire and The Humber,region,2022-01-22,1555
E12000003,Yorkshire and The Humber,region,2022-01-21,1479
E12000003,Yorkshire and The Humber,region,2022-01-20,1306
E12000003,Yorkshire and The Humber,region,2022-01-19,1667
E12000003,Yorkshire and The Humber,region,2022-01-18,1615
E12000003,Yorkshire and The Humber,region,2022-01-17,1203
E12000003,Yorkshire and The Humber,region,2022-01-16,1576
E12000003,Yorkshire and The Humber,region,2022-01-15,2616
E12000003,Yorkshire and The Humber,region,2022-01-14,1621
E12000003,Yorkshire and The Humber,region,2022-01-13,1218
E12000003,Yorkshire and The Humber,region,2022-01-12,1597
E12000003,Yorkshire and The Humber,region,2022-01-11,1678
E12000003,Yorkshire and The Humber,region,2022-01-10,1200
E12000003,Yorkshire and The Humber,region,2022-01-09,2235
E12000003,Yorkshire and The Humber,region,2022-01-08,3052
E12000003,Yorkshire and The Humber,region,2022-01-07,1666
E12000003,Yorkshire and The Humber,region,2022-01-06,1515
E12000003,Yorkshire and The Humber,region,2022-01-05,1918
E12000003,Yorkshire and The Humber,region,2022-01-04,1804
E12000003,Yorkshire and The Humber,region,2022-01-03,1142
E12000003,Yorkshire and The Humber,region,2022-01-02,1068
E12000003,Yorkshire and The Humber,region,2022-01-01,176
E12000003,Yorkshire and The Humber,region,2021-12-31,948
E12000003,Yorkshire and The Humber,region,2021-12-30,2632
E12000003,Yorkshire and The Humber,region,2021-12-29,2624
E12000003,Yorkshire and The Humber,region,2021-12-28,1714
E12000003,Yorkshire and The Humber,region,2021-12-27,1248
E12000003,Yorkshire and The Humber,region,2021-12-26,174
E12000003,Yorkshire and The Humber,region,2021-12-25,28
E12000003,Yorkshire and The Humber,region,2021-12-24,658
E12000003,Yorkshire and The Humber,region,2021-12-23,2624
E12000003,Yorkshire and The Humber,region,2021-12-22,3083
E12000003,Yorkshire and The Humber,region,2021-12-21,3294
E12000003,Yorkshire and The Humber,region,2021-12-20,3642
E12000003,Yorkshire and The Humber,region,2021-12-19,2840
E12000003,Yorkshire and The Humber,region,2021-12-18,3178
E12000003,Yorkshire and The Humber,region,2021-12-17,2317
E12000003,Yorkshire and The Humber,region,2021-12-16,2347
E12000003,Yorkshire and The Humber,region,2021-12-15,2270
E12000003,Yorkshire and The Humber,region,2021-12-14,1806
E12000003,Yorkshire and The Humber,region,2021-12-13,1809
E12000003,Yorkshire and The Humber,region,2021-12-12,1902
E12000003,Yorkshire and The Humber,region,2021-12-11,1913
E12000003,Yorkshire and The Humber,region,2021-12-10,1778
E12000003,Yorkshire and The Humber,region,2021-12-09,1731
E12000003,Yorkshire and The Humber,region,2021-12-08,1498
E12000003,Yorkshire and The Humber,region,2021-12-07,1633
E12000003,Yorkshire and The Humber,region,2021-12-06,1192
E12000003,Yorkshire and The Humber,region,2021-12-05,1374
E12000003,Yorkshire and The Humber,region,2021-12-04,2152
E12000003,Yorkshire and The Humber,region,2021-12-03,1715
E12000003,Yorkshire and The Humber,region,2021-12-02,1713
E12000003,Yorkshire and The Humber,region,2021-12-01,2092
E12000003,Yorkshire and The Humber,region,2021-11-30,2487
E12000003,Yorkshire and The Humber,region,2021-11-29,1766
E12000003,Yorkshire and The Humber,region,2021-11-28,1265
E12000003,Yorkshire and The Humber,region,2021-11-27,1901
E12000003,Yorkshire and The Humber,region,2021-11-26,1851
E12000003,Yorkshire and The Humber,region,2021-11-25,2263
E12000003,Yorkshire and The Humber,region,2021-11-24,2485
E12000003,Yorkshire and The Humber,region,2021-11-23,2141
E12000003,Yorkshire and The Humber,region,2021-11-22,2228
E12000003,Yorkshire and The Humber,region,2021-11-21,1416
E12000003,Yorkshire and The Humber,region,2021-11-20,1879
E12000003,Yorkshire and The Humber,region,2021-11-19,2560
E12000003,Yorkshire and The Humber,region,2021-11-18,2193
E12000003,Yorkshire and The Humber,region,2021-11-17,3693
E12000003,Yorkshire and The Humber,region,2021-11-16,2553
E12000003,Yorkshire and The Humber,region,2021-11-15,2530
E12000003,Yorkshire and The Humber,region,2021-11-14,1524
E12000003,Yorkshire and The Humber,region,2021-11-13,2540
E12000003,Yorkshire and The Humber,region,2021-11-12,3173
E12000003,Yorkshire and The Humber,region,2021-11-11,3645
E12000003,Yorkshire and The Humber,region,2021-11-10,3264
E12000003,Yorkshire and The Humber,region,2021-11-09,3732
E12000003,Yorkshire and The Humber,region,2021-11-08,3457
E12000003,Yorkshire and The Humber,region,2021-11-07,1812
E12000003,Yorkshire and The Humber,region,2021-11-06,2568
E12000003,Yorkshire and The Humber,region,2021-11-05,3707
E12000003,Yorkshire and The Humber,region,2021-11-04,5048
E12000003,Yorkshire and The Humber,region,2021-11-03,4497
E12000003,Yorkshire and The Humber,region,2021-11-02,4470
E12000003,Yorkshire and The Humber,region,2021-11-01,3002
E12000003,Yorkshire and The Humber,region,2021-10-31,1571
E12000003,Yorkshire and The Humber,region,2021-10-30,2080
E12000003,Yorkshire and The Humber,region,2021-10-29,2726
E12000003,Yorkshire and The Humber,region,2021-10-28,2684
E12000003,Yorkshire and The Humber,region,2021-10-27,3145
E12000003,Yorkshire and The Humber,region,2021-10-26,2443
E12000003,Yorkshire and The Humber,region,2021-10-25,2630
E12000003,Yorkshire and The Humber,region,2021-10-24,1242
E12000003,Yorkshire and The Humber,region,2021-10-23,1506
E12000003,Yorkshire and The Humber,region,2021-10-22,3644
E12000003,Yorkshire and The Humber,region,2021-10-21,4442
E12000003,Yorkshire and The Humber,region,2021-10-20,4144
E12000003,Yorkshire and The Humber,region,2021-10-19,3746
E12000003,Yorkshire and The Humber,region,2021-10-18,4215
E12000003,Yorkshire and The Humber,region,2021-10-17,708
E12000003,Yorkshire and The Humber,region,2021-10-16,1268
E12000003,Yorkshire and The Humber,region,2021-10-15,4134
E12000003,Yorkshire and The Humber,region,2021-10-14,4336
E12000003,Yorkshire and The Humber,region,2021-10-13,4574
E12000003,Yorkshire and The Humber,region,2021-10-12,4066
E12000003,Yorkshire and The Humber,region,2021-10-11,2899
E12000003,Yorkshire and The Humber,region,2021-10-10,915
E12000003,Yorkshire and The Humber,region,2021-10-09,1436
E12000003,Yorkshire and The Humber,region,2021-10-08,2907
E12000003,Yorkshire and The Humber,region,2021-10-07,3789
E12000003,Yorkshire and The Humber,region,2021-10-06,2921
E12000003,Yorkshire and The Humber,region,2021-10-05,2499
E12000003,Yorkshire and The Humber,region,2021-10-04,2728
E12000003,Yorkshire and The Humber,region,2021-10-03,987
E12000003,Yorkshire and The Humber,region,2021-10-02,1481
E12000003,Yorkshire and The Humber,region,2021-10-01,2821
E12000003,Yorkshire and The Humber,region,2021-09-30,3363
E12000003,Yorkshire and The Humber,region,2021-09-29,3570
E12000003,Yorkshire and The Humber,region,2021-09-28,2741
E12000003,Yorkshire and The Humber,region,2021-09-27,2507
E12000003,Yorkshire and The Humber,region,2021-09-26,844
E12000003,Yorkshire and The Humber,region,2021-09-25,1268
E12000003,Yorkshire and The Humber,region,2021-09-24,1886
E12000003,Yorkshire and The Humber,region,2021-09-23,1951
E12000003,Yorkshire and The Humber,region,2021-09-22,1494
E12000003,Yorkshire and The Humber,region,2021-09-21,1270
E12000003,Yorkshire and The Humber,region,2021-09-20,1660
E12000003,Yorkshire and The Humber,region,2021-09-19,1122
E12000003,Yorkshire and The Humber,region,2021-09-18,2048
E12000003,Yorkshire and The Humber,region,2021-09-17,1645
E12000003,Yorkshire and The Humber,region,2021-09-16,1602
E12000003,Yorkshire and The Humber,region,2021-09-15,1776
E12000003,Yorkshire and The Humber,region,2021-09-14,1472
E12000003,Yorkshire and The Humber,region,2021-09-13,1248
E12000003,Yorkshire and The Humber,region,2021-09-12,1028
E12000003,Yorkshire and The Humber,region,2021-09-11,2534
E12000003,Yorkshire and The Humber,region,2021-09-10,2108
E12000003,Yorkshire and The Humber,region,2021-09-09,2056
E12000003,Yorkshire and The Humber,region,2021-09-08,2252
E12000003,Yorkshire and The Humber,region,2021-09-07,1629
E12000003,Yorkshire and The Humber,region,2021-09-06,1709
E12000003,Yorkshire and The Humber,region,2021-09-05,1455
E12000003,Yorkshire and The Humber,region,2021-09-04,3472
E12000003,Yorkshire and The Humber,region,2021-09-03,2962
E12000003,Yorkshire and The Humber,region,2021-09-02,3012
E12000003,Yorkshire and The Humber,region,2021-09-01,3155
E12000003,Yorkshire and The Humber,region,2021-08-31,2946
E12000003,Yorkshire and The Humber,region,2021-08-30,1077
E12000003,Yorkshire and The Humber,region,2021-08-29,1517
E12000003,Yorkshire and The Humber,region,2021-08-28,3579
E12000003,Yorkshire and The Humber,region,2021-08-27,3746
E12000003,Yorkshire and The Humber,region,2021-08-26,4259
E12000003,Yorkshire and The Humber,region,2021-08-25,4412
E12000003,Yorkshire and The Humber,region,2021-08-24,3881
E12000003,Yorkshire and The Humber,region,2021-08-23,2756
E12000003,Yorkshire and The Humber,region,2021-08-22,2590
E12000003,Yorkshire and The Humber,region,2021-08-21,5884
E12000003,Yorkshire and The Humber,region,2021-08-20,4033
E12000003,Yorkshire and The Humber,region,2021-08-19,4057
E12000003,Yorkshire and The Humber,region,2021-08-18,4363
E12000003,Yorkshire and The Humber,region,2021-08-17,2499
E12000003,Yorkshire and The Humber,region,2021-08-16,2110
E12000003,Yorkshire and The Humber,region,2021-08-15,2075
E12000003,Yorkshire and The Humber,region,2021-08-14,4160
E12000003,Yorkshire and The Humber,region,2021-08-13,2743
E12000003,Yorkshire and The Humber,region,2021-08-12,3332
E12000003,Yorkshire and The Humber,region,2021-08-11,3403
E12000003,Yorkshire and The Humber,region,2021-08-10,2245
E12000003,Yorkshire and The Humber,region,2021-08-09,1928
E12000003,Yorkshire and The Humber,region,2021-08-08,1537
E12000003,Yorkshire and The Humber,region,2021-08-07,3341
E12000003,Yorkshire and The Humber,region,2021-08-06,2211
E12000003,Yorkshire and The Humber,region,2021-08-05,2502
E12000003,Yorkshire and The Humber,region,2021-08-04,2843
E12000003,Yorkshire and The Humber,region,2021-08-03,2332
E12000003,Yorkshire and The Humber,region,2021-08-02,2079
E12000003,Yorkshire and The Humber,region,2021-08-01,1521
E12000003,Yorkshire and The Humber,region,2021-07-31,3513
E12000003,Yorkshire and The Humber,region,2021-07-30,2760
E12000003,Yorkshire and The Humber,region,2021-07-29,3628
E12000003,Yorkshire and The Humber,region,2021-07-28,2759
E12000003,Yorkshire and The Humber,region,2021-07-27,2215
E12000003,Yorkshire and The Humber,region,2021-07-26,2091
E12000003,Yorkshire and The Humber,region,2021-07-25,2214
E12000003,Yorkshire and The Humber,region,2021-07-24,3633
E12000003,Yorkshire and The Humber,region,2021-07-23,3237
E12000003,Yorkshire and The Humber,region,2021-07-22,3651
E12000003,Yorkshire and The Humber,region,2021-07-21,3592
E12000003,Yorkshire and The Humber,region,2021-07-20,2690
E12000003,Yorkshire and The Humber,region,2021-07-19,2304
E12000003,Yorkshire and The Humber,region,2021-07-18,2353
E12000003,Yorkshire and The Humber,region,2021-07-17,5775
E12000003,Yorkshire and The Humber,region,2021-07-16,4824
E12000003,Yorkshire and The Humber,region,2021-07-15,4415
E12000003,Yorkshire and The Humber,region,2021-07-14,4919
E12000003,Yorkshire and The Humber,region,2021-07-13,3387
E12000003,Yorkshire and The Humber,region,2021-07-12,3016
E12000003,Yorkshire and The Humber,region,2021-07-11,2819
E12000003,Yorkshire and The Humber,region,2021-07-10,7943
E12000003,Yorkshire and The Humber,region,2021-07-09,6996
E12000003,Yorkshire and The Humber,region,2021-07-08,7258
E12000003,Yorkshire and The Humber,region,2021-07-07,6069
E12000003,Yorkshire and The Humber,region,2021-07-06,6334
E12000003,Yorkshire and The Humber,region,2021-07-05,5684
E12000003,Yorkshire and The Humber,region,2021-07-04,4964
E12000003,Yorkshire and The Humber,region,2021-07-03,11269
E12000003,Yorkshire and The Humber,region,2021-07-02,9654
E12000003,Yorkshire and The Humber,region,2021-07-01,10588
E12000003,Yorkshire and The Humber,region,2021-06-30,11697
E12000003,Yorkshire and The Humber,region,2021-06-29,9031
E12000003,Yorkshire and The Humber,region,2021-06-28,8145
E12000003,Yorkshire and The Humber,region,2021-06-27,9908
E12000003,Yorkshire and The Humber,region,2021-06-26,20181
E12000003,Yorkshire and The Humber,region,2021-06-25,15148
E12000003,Yorkshire and The Humber,region,2021-06-24,18251
E12000003,Yorkshire and The Humber,region,2021-06-23,14356
E12000003,Yorkshire and The Humber,region,2021-06-22,12278
E12000003,Yorkshire and The Humber,region,2021-06-21,10400
E12000003,Yorkshire and The Humber,region,2021-06-20,12388
E12000003,Yorkshire and The Humber,region,2021-06-19,24074
E12000003,Yorkshire and The Humber,region,2021-06-18,17660
E12000003,Yorkshire and The Humber,region,2021-06-17,17469
E12000003,Yorkshire and The Humber,region,2021-06-16,14076
E12000003,Yorkshire and The Humber,region,2021-06-15,11336
E12000003,Yorkshire and The Humber,region,2021-06-14,8487
E12000003,Yorkshire and The Humber,region,2021-06-13,10935
E12000003,Yorkshire and The Humber,region,2021-06-12,23501
E12000003,Yorkshire and The Humber,region,2021-06-11,17049
E12000003,Yorkshire and The Humber,region,2021-06-10,15266
E12000003,Yorkshire and The Humber,region,2021-06-09,13703
E12000003,Yorkshire and The Humber,region,2021-06-08,7893
E12000003,Yorkshire and The Humber,region,2021-06-07,7697
E12000003,Yorkshire and The Humber,region,2021-06-06,9799
E12000003,Yorkshire and The Humber,region,2021-06-05,20902
E12000003,Yorkshire and The Humber,region,2021-06-04,13303
E12000003,Yorkshire and The Humber,region,2021-06-03,11557
E12000003,Yorkshire and The Humber,region,2021-06-02,12067
E12000003,Yorkshire and The Humber,region,2021-06-01,5217
E12000003,Yorkshire and The Humber,region,2021-05-31,5392
E12000003,Yorkshire and The Humber,region,2021-05-30,9106
E12000003,Yorkshire and The Humber,region,2021-05-29,14493
E12000003,Yorkshire and The Humber,region,2021-05-28,17777
E12000003,Yorkshire and The Humber,region,2021-05-27,20349
E12000003,Yorkshire and The Humber,region,2021-05-26,18017
E12000003,Yorkshire and The Humber,region,2021-05-25,13605
E12000003,Yorkshire and The Humber,region,2021-05-24,6540
E12000003,Yorkshire and The Humber,region,2021-05-23,8808
E12000003,Yorkshire and The Humber,region,2021-05-22,15160
E12000003,Yorkshire and The Humber,region,2021-05-21,17849
E12000003,Yorkshire and The Humber,region,2021-05-20,25321
E12000003,Yorkshire and The Humber,region,2021-05-19,26177
E12000003,Yorkshire and The Humber,region,2021-05-18,13231
E12000003,Yorkshire and The Humber,region,2021-05-17,7936
E12000003,Yorkshire and The Humber,region,2021-05-16,8026
E12000003,Yorkshire and The Humber,region,2021-05-15,23428
E12000003,Yorkshire and The Humber,region,2021-05-14,17433
E12000003,Yorkshire and The Humber,region,2021-05-13,17896
E12000003,Yorkshire and The Humber,region,2021-05-12,15464
E12000003,Yorkshire and The Humber,region,2021-05-11,11026
E12000003,Yorkshire and The Humber,region,2021-05-10,6427
E12000003,Yorkshire and The Humber,region,2021-05-09,6977
E12000003,Yorkshire and The Humber,region,2021-05-08,14246
E12000003,Yorkshire and The Humber,region,2021-05-07,9211
E12000003,Yorkshire and The Humber,region,2021-05-06,9149
E12000003,Yorkshire and The Humber,region,2021-05-05,9182
E12000003,Yorkshire and The Humber,region,2021-05-04,7236
E12000003,Yorkshire and The Humber,region,2021-05-03,5750
E12000003,Yorkshire and The Humber,region,2021-05-02,5974
E12000003,Yorkshire and The Humber,region,2021-05-01,10994
E12000003,Yorkshire and The Humber,region,2021-04-30,9320
E12000003,Yorkshire and The Humber,region,2021-04-29,10399
E12000003,Yorkshire and The Humber,region,2021-04-28,10421
E12000003,Yorkshire and The Humber,region,2021-04-27,8363
E12000003,Yorkshire and The Humber,region,2021-04-26,4217
E12000003,Yorkshire and The Humber,region,2021-04-25,5871
E12000003,Yorkshire and The Humber,region,2021-04-24,12183
E12000003,Yorkshire and The Humber,region,2021-04-23,10149
E12000003,Yorkshire and The Humber,region,2021-04-22,8767
E12000003,Yorkshire and The Humber,region,2021-04-21,10222
E12000003,Yorkshire and The Humber,region,2021-04-20,6750
E12000003,Yorkshire and The Humber,region,2021-04-19,6748
E12000003,Yorkshire and The Humber,region,2021-04-18,6850
E12000003,Yorkshire and The Humber,region,2021-04-17,14616
E12000003,Yorkshire and The Humber,region,2021-04-16,9354
E12000003,Yorkshire and The Humber,region,2021-04-15,8999
E12000003,Yorkshire and The Humber,region,2021-04-14,5369
E12000003,Yorkshire and The Humber,region,2021-04-13,3603
E12000003,Yorkshire and The Humber,region,2021-04-12,1683
E12000003,Yorkshire and The Humber,region,2021-04-11,3873
E12000003,Yorkshire and The Humber,region,2021-04-10,11972
E12000003,Yorkshire and The Humber,region,2021-04-09,7730
E12000003,Yorkshire and The Humber,region,2021-04-08,7554
E12000003,Yorkshire and The Humber,region,2021-04-07,7452
E12000003,Yorkshire and The Humber,region,2021-04-06,5933
E12000003,Yorkshire and The Humber,region,2021-04-05,2630
E12000003,Yorkshire and The Humber,region,2021-04-04,5253
E12000003,Yorkshire and The Humber,region,2021-04-03,7510
E12000003,Yorkshire and The Humber,region,2021-04-02,9158
E12000003,Yorkshire and The Humber,region,2021-04-01,13762
E12000003,Yorkshire and The Humber,region,2021-03-31,18565
E12000003,Yorkshire and The Humber,region,2021-03-30,17053
E12000003,Yorkshire and The Humber,region,2021-03-29,18778
E12000003,Yorkshire and The Humber,region,2021-03-28,23581
E12000003,Yorkshire and The Humber,region,2021-03-27,41205
E12000003,Yorkshire and The Humber,region,2021-03-26,36639
E12000003,Yorkshire and The Humber,region,2021-03-25,32680
E12000003,Yorkshire and The Humber,region,2021-03-24,27267
E12000003,Yorkshire and The Humber,region,2021-03-23,24622
E12000003,Yorkshire and The Humber,region,2021-03-22,19478
E12000003,Yorkshire and The Humber,region,2021-03-21,26723
E12000003,Yorkshire and The Humber,region,2021-03-20,72717
E12000003,Yorkshire and The Humber,region,2021-03-19,51502
E12000003,Yorkshire and The Humber,region,2021-03-18,46813
E12000003,Yorkshire and The Humber,region,2021-03-17,39809
E12000003,Yorkshire and The Humber,region,2021-03-16,37524
E12000003,Yorkshire and The Humber,region,2021-03-15,34702
E12000003,Yorkshire and The Humber,region,2021-03-14,25285
E12000003,Yorkshire and The Humber,region,2021-03-13,59962
E12000003,Yorkshire and The Humber,region,2021-03-12,30397
E12000003,Yorkshire and The Humber,region,2021-03-11,12377
E12000003,Yorkshire and The Humber,region,2021-03-10,17532
E12000003,Yorkshire and The Humber,region,2021-03-09,20574
E12000003,Yorkshire and The Humber,region,2021-03-08,18303
E12000003,Yorkshire and The Humber,region,2021-03-07,13366
E12000003,Yorkshire and The Humber,region,2021-03-06,44760
E12000003,Yorkshire and The Humber,region,2021-03-05,34006
E12000003,Yorkshire and The Humber,region,2021-03-04,31928
E12000003,Yorkshire and The Humber,region,2021-03-03,21815
E12000003,Yorkshire and The Humber,region,2021-03-02,14502
E12000003,Yorkshire and The Humber,region,2021-03-01,11881
E12000003,Yorkshire and The Humber,region,2021-02-28,12149
E12000003,Yorkshire and The Humber,region,2021-02-27,38025
E12000003,Yorkshire and The Humber,region,2021-02-26,42196
E12000003,Yorkshire and The Humber,region,2021-02-25,36783
E12000003,Yorkshire and The Humber,region,2021-02-24,38958
E12000003,Yorkshire and The Humber,region,2021-02-23,24717
E12000003,Yorkshire and The Humber,region,2021-02-22,10310
E12000003,Yorkshire and The Humber,region,2021-02-21,8657
E12000003,Yorkshire and The Humber,region,2021-02-20,32136
E12000003,Yorkshire and The Humber,region,2021-02-19,31389
E12000003,Yorkshire and The Humber,region,2021-02-18,33932
E12000003,Yorkshire and The Humber,region,2021-02-17,46040
E12000003,Yorkshire and The Humber,region,2021-02-16,33299
E12000003,Yorkshire and The Humber,region,2021-02-15,14886
E12000003,Yorkshire and The Humber,region,2021-02-14,12111
E12000003,Yorkshire and The Humber,region,2021-02-13,48321
E12000003,Yorkshire and The Humber,region,2021-02-12,44553
E12000003,Yorkshire and The Humber,region,2021-02-11,41888
E12000003,Yorkshire and The Humber,region,2021-02-10,38321
E12000003,Yorkshire and The Humber,region,2021-02-09,27878
E12000003,Yorkshire and The Humber,region,2021-02-08,20925
E12000003,Yorkshire and The Humber,region,2021-02-07,18777
E12000003,Yorkshire and The Humber,region,2021-02-06,49246
E12000003,Yorkshire and The Humber,region,2021-02-05,36161
E12000003,Yorkshire and The Humber,region,2021-02-04,36699
E12000003,Yorkshire and The Humber,region,2021-02-03,38719
E12000003,Yorkshire and The Humber,region,2021-02-02,21649
E12000003,Yorkshire and The Humber,region,2021-02-01,20314
E12000003,Yorkshire and The Humber,region,2021-01-31,23183
E12000003,Yorkshire and The Humber,region,2021-01-30,48487
E12000003,Yorkshire and The Humber,region,2021-01-29,44408
E12000003,Yorkshire and The Humber,region,2021-01-28,30608
E12000003,Yorkshire and The Humber,region,2021-01-27,25260
E12000003,Yorkshire and The Humber,region,2021-01-26,23224
E12000003,Yorkshire and The Humber,region,2021-01-25,16615
E12000003,Yorkshire and The Humber,region,2021-01-24,12426
E12000003,Yorkshire and The Humber,region,2021-01-23,50632
E12000003,Yorkshire and The Humber,region,2021-01-22,44146
E12000003,Yorkshire and The Humber,region,2021-01-21,33138
E12000003,Yorkshire and The Humber,region,2021-01-20,29178
E12000003,Yorkshire and The Humber,region,2021-01-19,24359
E12000003,Yorkshire and The Humber,region,2021-01-18,13427
E12000003,Yorkshire and The Humber,region,2021-01-17,10668
E12000003,Yorkshire and The Humber,region,2021-01-16,29892
E12000003,Yorkshire and The Humber,region,2021-01-15,27189
E12000003,Yorkshire and The Humber,region,2021-01-14,21586
E12000003,Yorkshire and The Humber,region,2021-01-13,30729
E12000003,Yorkshire and The Humber,region,2021-01-12,21054
E12000003,Yorkshire and The Humber,region,2021-01-11,9406
E12000003,Yorkshire and The Humber,region,2021-01-10,9633
E12000003,Yorkshire and The Humber,region,2021-01-09,23511
E12000003,Yorkshire and The Humber,region,2021-01-08,26896
E12000003,Yorkshire and The Humber,region,2021-01-07,24562
E12000003,Yorkshire and The Humber,region,2021-01-06,8709
E12000003,Yorkshire and The Humber,region,2021-01-05,4586
E12000003,Yorkshire and The Humber,region,2021-01-04,1893
E12000003,Yorkshire and The Humber,region,2021-01-03,387
E12000003,Yorkshire and The Humber,region,2021-01-02,1598
E12000003,Yorkshire and The Humber,region,2021-01-01,2024
E12000003,Yorkshire and The Humber,region,2020-12-31,7781
E12000003,Yorkshire and The Humber,region,2020-12-30,8961
E12000003,Yorkshire and The Humber,region,2020-12-29,1825
E12000003,Yorkshire and The Humber,region,2020-12-28,117
E12000003,Yorkshire and The Humber,region,2020-12-27,106
E12000003,Yorkshire and The Humber,region,2020-12-26,10
E12000003,Yorkshire and The Humber,region,2020-12-25,3
E12000003,Yorkshire and The Humber,region,2020-12-24,4774
E12000003,Yorkshire and The Humber,region,2020-12-23,13954
E12000003,Yorkshire and The Humber,region,2020-12-22,16395
E12000003,Yorkshire and The Humber,region,2020-12-21,6898
E12000003,Yorkshire and The Humber,region,2020-12-20,5255
E12000003,Yorkshire and The Humber,region,2020-12-19,5412
E12000003,Yorkshire and The Humber,region,2020-12-18,5070
E12000003,Yorkshire and The Humber,region,2020-12-17,8646
E12000003,Yorkshire and The Humber,region,2020-12-16,9648
E12000003,Yorkshire and The Humber,region,2020-12-15,7515
E12000003,Yorkshire and The Humber,region,2020-12-14,522
E12000003,Yorkshire and The Humber,region,2020-12-13,34
E12000003,Yorkshire and The Humber,region,2020-12-12,331
E12000003,Yorkshire and The Humber,region,2020-12-11,563
E12000003,Yorkshire and The Humber,region,2020-12-10,579
E12000003,Yorkshire and The Humber,region,2020-12-09,662
E12000003,Yorkshire and The Humber,region,2020-12-08,375
E12000004,East Midlands,region,2022-04-26,203
E12000004,East Midlands,region,2022-04-25,178
E12000004,East Midlands,region,2022-04-24,219
E12000004,East Midlands,region,2022-04-23,295
E12000004,East Midlands,region,2022-04-22,288
E12000004,East Midlands,region,2022-04-21,299
E12000004,East Midlands,region,2022-04-20,233
E12000004,East Midlands,region,2022-04-19,275
E12000004,East Midlands,region,2022-04-18,92
E12000004,East Midlands,region,2022-04-17,98
E12000004,East Midlands,region,2022-04-16,256
E12000004,East Midlands,region,2022-04-15,142
E12000004,East Midlands,region,2022-04-14,297
E12000004,East Midlands,region,2022-04-13,345
E12000004,East Midlands,region,2022-04-12,321
E12000004,East Midlands,region,2022-04-11,318
E12000004,East Midlands,region,2022-04-10,248
E12000004,East Midlands,region,2022-04-09,326
E12000004,East Midlands,region,2022-04-08,311
E12000004,East Midlands,region,2022-04-07,227
E12000004,East Midlands,region,2022-04-06,299
E12000004,East Midlands,region,2022-04-05,217
E12000004,East Midlands,region,2022-04-04,254
E12000004,East Midlands,region,2022-04-03,218
E12000004,East Midlands,region,2022-04-02,302
E12000004,East Midlands,region,2022-04-01,262
E12000004,East Midlands,region,2022-03-31,279
E12000004,East Midlands,region,2022-03-30,268
E12000004,East Midlands,region,2022-03-29,288
E12000004,East Midlands,region,2022-03-28,201
E12000004,East Midlands,region,2022-03-27,190
E12000004,East Midlands,region,2022-03-26,387
E12000004,East Midlands,region,2022-03-25,338
E12000004,East Midlands,region,2022-03-24,262
E12000004,East Midlands,region,2022-03-23,280
E12000004,East Midlands,region,2022-03-22,269
E12000004,East Midlands,region,2022-03-21,251
